f_spot,tempSpot,wavelength,D_lambda,epsilon_Rackham,epsilon_ourWork
3.250000000000000805e-02,3.375500000000000000e+03,7.980000000000000000e+02,1.899276298227170400e+03,1.024659141100983550e+00,1.027605994067052331e+00
3.250000000000000805e-02,3.375500000000000000e+03,9.296999999999999318e+02,1.856585775725450048e+03,1.022911679747951608e+00,1.025059164225984532e+00
3.250000000000000805e-02,3.375500000000000000e+03,1.457000000000000000e+03,1.791531515292210770e+03,1.018137097326142104e+00,1.019145100654283320e+00
3.250000000000000805e-02,3.375500000000000000e+03,2.314000000000000000e+03,1.728277875240880121e+03,1.014456677686895958e+00,1.014707845198652647e+00
3.250000000000000805e-02,3.375500000000000000e+03,2.973000000000000000e+03,1.699864373179149652e+03,1.013019640855631121e+00,1.013030095607214687e+00
3.250000000000000805e-02,3.375500000000000000e+03,4.293000000000000000e+03,1.655045792535392366e+03,1.011476020711535861e+00,1.011158932942801458e+00
3.250000000000000805e-02,3.375500000000000000e+03,5.215000000000000000e+03,1.601622530064350485e+03,1.010870351963734537e+00,1.010234938521874737e+00
3.250000000000000805e-02,3.912750000000000000e+03,3.060000000000000000e+02,2.402052505294904677e+03,1.026411232235214577e+00,1.038762186115073094e+00
3.250000000000000805e-02,3.912750000000000000e+03,4.460000000000000000e+02,2.145892262048976136e+03,1.021898885735623264e+00,1.028188242531313579e+00
3.250000000000000805e-02,3.912750000000000000e+03,5.580000000000000000e+02,2.030150702147737093e+03,1.019137771814109028e+00,1.023211386414429880e+00
3.250000000000000805e-02,3.912750000000000000e+03,6.660000000000000000e+02,1.946651963731893602e+03,1.017046947837289883e+00,1.019776049625999548e+00
3.250000000000000805e-02,3.912750000000000000e+03,7.980000000000000000e+02,1.879387661113285276e+03,1.015063884708549802e+00,1.016845220223283608e+00
3.250000000000000805e-02,3.912750000000000000e+03,9.296999999999999318e+02,1.838007714017209082e+03,1.013544983264296873e+00,1.014801834531563474e+00
3.250000000000000805e-02,3.912750000000000000e+03,1.457000000000000000e+03,1.776455701268719849e+03,1.010016926396583692e+00,1.010568951214952937e+00
3.250000000000000805e-02,3.912750000000000000e+03,2.314000000000000000e+03,1.716583125603632425e+03,1.007708593392335095e+00,1.007841614730421220e+00
3.250000000000000805e-02,3.912750000000000000e+03,2.973000000000000000e+03,1.689543894682121845e+03,1.006874144755590450e+00,1.006879631203396963e+00
3.250000000000000805e-02,3.912750000000000000e+03,4.293000000000000000e+03,1.646348666092922713e+03,1.006010580181813774e+00,1.005845377793511908e+00
3.250000000000000805e-02,3.912750000000000000e+03,5.215000000000000000e+03,1.593877046132008445e+03,1.005679820322504137e+00,1.005349418783402227e+00
3.250000000000000805e-02,4.450000000000000000e+03,3.060000000000000000e+02,2.324559955982130759e+03,1.003614811709001353e+00,1.005250708012772165e+00
3.250000000000000805e-02,4.450000000000000000e+03,4.460000000000000000e+02,2.093806844201351396e+03,1.002524473379629244e+00,1.003231903769402411e+00
3.250000000000000805e-02,4.450000000000000000e+03,5.580000000000000000e+02,1.988983220398421508e+03,1.002037715494791703e+00,1.002462662671239402e+00
3.250000000000000805e-02,4.450000000000000000e+03,6.660000000000000000e+02,1.912709565401793270e+03,1.001723779640599554e+00,1.001994933366499030e+00
3.250000000000000805e-02,4.450000000000000000e+03,7.980000000000000000e+02,1.851263589807916560e+03,1.001458736399810645e+00,1.001628653640558086e+00
3.250000000000000805e-02,4.450000000000000000e+03,9.296999999999999318e+02,1.813715985465647009e+03,1.001273284243203499e+00,1.001389871942903076e+00
3.250000000000000805e-02,4.450000000000000000e+03,1.457000000000000000e+03,1.759525171619258344e+03,1.000889178364382737e+00,1.000937713250983130e+00
3.250000000000000805e-02,4.450000000000000000e+03,2.314000000000000000e+03,1.704380427687945939e+03,1.000665750566288148e+00,1.000677157275389195e+00
3.250000000000000805e-02,4.450000000000000000e+03,2.973000000000000000e+03,1.678989480739967348e+03,1.000589286138543477e+00,1.000589753532214132e+00
3.250000000000000805e-02,4.450000000000000000e+03,4.293000000000000000e+03,1.637596504421745522e+03,1.000512201760664022e+00,1.000498198581743381e+00
3.250000000000000805e-02,4.450000000000000000e+03,5.215000000000000000e+03,1.586117783669793653e+03,1.000483178366603498e+00,1.000455208138041341e+00
5.500000000000000722e-02,2.301000000000000000e+03,3.060000000000000000e+02,2.510628300073425180e+03,1.058198234933191317e+00,1.085715543585279885e+00
5.500000000000000722e-02,2.301000000000000000e+03,4.460000000000000000e+02,2.243774084907057386e+03,1.058136143925280992e+00,1.075087586547828433e+00
5.500000000000000722e-02,2.301000000000000000e+03,5.580000000000000000e+02,2.123917679174081059e+03,1.057944795324989418e+00,1.070470655621151845e+00
5.500000000000000722e-02,2.301000000000000000e+03,6.660000000000000000e+02,2.036669142753688675e+03,1.057581287827801697e+00,1.066932585530516953e+00
5.500000000000000722e-02,2.301000000000000000e+03,7.980000000000000000e+02,1.965983670462412192e+03,1.056890524696175948e+00,1.063698107479609245e+00
5.500000000000000722e-02,2.301000000000000000e+03,9.296999999999999318e+02,1.922080254597835392e+03,1.055978166974792298e+00,1.061220012085605013e+00
5.500000000000000722e-02,2.301000000000000000e+03,1.457000000000000000e+03,1.853293192551008815e+03,1.051436877814847959e+00,1.054279347665410205e+00
5.500000000000000722e-02,2.301000000000000000e+03,2.314000000000000000e+03,1.781435064593495099e+03,1.045170327547026767e+00,1.045917535398089404e+00
5.500000000000000722e-02,2.301000000000000000e+03,2.973000000000000000e+03,1.748512156240056356e+03,1.041923921648517881e+00,1.042021625227369741e+00
5.500000000000000722e-02,2.301000000000000000e+03,4.293000000000000000e+03,1.697069707893406076e+03,1.037905746360043180e+00,1.036833665088062517e+00
5.500000000000000722e-02,2.301000000000000000e+03,5.215000000000000000e+03,1.639327157151537676e+03,1.036180349769873388e+00,1.034017403436304106e+00
5.500000000000000722e-02,2.838250000000000000e+03,3.060000000000000000e+02,2.510165359657201407e+03,1.058065744164999877e+00,1.085515346046825647e+00
5.500000000000000722e-02,2.838250000000000000e+03,4.460000000000000000e+02,2.241425221882864662e+03,1.057278314700517807e+00,1.073962146381281846e+00
5.500000000000000722e-02,2.838250000000000000e+03,5.580000000000000000e+02,2.119329945663217586e+03,1.056065061295976326e+00,1.068158403057248851e+00
5.500000000000000722e-02,2.838250000000000000e+03,6.660000000000000000e+02,2.029869194660638414e+03,1.054542185836597756e+00,1.063370354411041996e+00
5.500000000000000722e-02,2.838250000000000000e+03,7.980000000000000000e+02,1.956714764140943316e+03,1.052437953401377024e+00,1.058683153255582932e+00
5.500000000000000722e-02,2.838250000000000000e+03,9.296999999999999318e+02,1.910732557354521987e+03,1.050274738247750417e+00,1.054954715214214911e+00
5.500000000000000722e-02,2.838250000000000000e+03,1.457000000000000000e+03,1.837257750218257343e+03,1.042811923092971771e+00,1.045157296308371953e+00
5.500000000000000722e-02,2.838250000000000000e+03,2.314000000000000000e+03,1.764817097500981390e+03,1.035577744456303018e+00,1.036160781682963217e+00
5.500000000000000722e-02,2.838250000000000000e+03,2.973000000000000000e+03,1.732541664081654972e+03,1.032429162979588755e+00,1.032504048735157109e+00
5.500000000000000722e-02,2.838250000000000000e+03,4.293000000000000000e+03,1.682699147313004914e+03,1.028863318773774793e+00,1.028053895508389326e+00
5.500000000000000722e-02,2.838250000000000000e+03,5.215000000000000000e+03,1.626283895954205946e+03,1.027416238984885544e+00,1.025790272557168814e+00
5.500000000000000722e-02,3.375500000000000000e+03,3.060000000000000000e+02,2.504042186358024082e+03,1.056311851537741431e+00,1.082867393569436398e+00
5.500000000000000722e-02,3.375500000000000000e+03,4.460000000000000000e+02,2.228601713397671119e+03,1.052587875704965370e+00,1.067817858112174001e+00
5.500000000000000722e-02,3.375500000000000000e+03,5.580000000000000000e+02,2.102559853625174583e+03,1.049181540729966500e+00,1.059706149189400426e+00
5.500000000000000722e-02,3.375500000000000000e+03,6.660000000000000000e+02,2.010771133442057589e+03,1.045991495171818109e+00,1.053365615100753105e+00
5.500000000000000722e-02,3.375500000000000000e+03,7.980000000000000000e+02,1.935968523602782398e+03,1.042455644756373978e+00,1.047458371926362819e+00
5.500000000000000722e-02,3.375500000000000000e+03,9.296999999999999318e+02,1.889124763172045277e+03,1.039398548991396609e+00,1.043024607952242500e+00
5.500000000000000722e-02,3.375500000000000000e+03,1.457000000000000000e+03,1.815476320601416774e+03,1.031083852219376595e+00,1.032766536173946870e+00
5.500000000000000722e-02,3.375500000000000000e+03,2.314000000000000000e+03,1.746000461280927766e+03,1.024712480958480887e+00,1.025113143646124714e+00
5.500000000000000722e-02,3.375500000000000000e+03,2.973000000000000000e+03,1.715393224721473189e+03,1.022233643484740995e+00,1.022284477433671457e+00
5.500000000000000722e-02,3.375500000000000000e+03,4.293000000000000000e+03,1.667932803065208418e+03,1.019576492132022061e+00,1.019032319815190712e+00
5.500000000000000722e-02,3.375500000000000000e+03,5.215000000000000000e+03,1.613053550188814370e+03,1.018535471313467555e+00,1.017445136740187994e+00
5.500000000000000722e-02,3.912750000000000000e+03,3.060000000000000000e+02,2.466604826352414420e+03,1.045528404661072441e+00,1.066677691705683939e+00
5.500000000000000722e-02,3.912750000000000000e+03,4.460000000000000000e+02,2.187927955405677494e+03,1.037630154794167092e+00,1.048329330898323919e+00
5.500000000000000722e-02,3.912750000000000000e+03,5.580000000000000000e+02,2.062891637074737446e+03,1.032821862753025455e+00,1.039713066503360928e+00
5.500000000000000722e-02,3.912750000000000000e+03,6.660000000000000000e+02,1.973397395060638701e+03,1.029193211445757372e+00,1.033786951838680634e+00
5.500000000000000722e-02,3.912750000000000000e+03,7.980000000000000000e+02,1.901377262631176563e+03,1.025761389461159467e+00,1.028742723681850046e+00
5.500000000000000722e-02,3.912750000000000000e+03,9.296999999999999318e+02,1.856899840089631880e+03,1.023139263092038176e+00,1.025232565616251756e+00
5.500000000000000722e-02,3.912750000000000000e+03,1.457000000000000000e+03,1.789485059885964574e+03,1.017070099236426328e+00,1.017980937488198512e+00
5.500000000000000722e-02,3.912750000000000000e+03,2.314000000000000000e+03,1.725923423185893398e+03,1.013115304583355414e+00,1.013325497483875459e+00
5.500000000000000722e-02,3.912750000000000000e+03,2.973000000000000000e+03,1.697658051929451631e+03,1.011688795296999954e+00,1.011715243750921145e+00
5.500000000000000722e-02,3.912750000000000000e+03,4.293000000000000000e+03,1.653038982320831337e+03,1.010214254334768746e+00,1.009932861685844951e+00
5.500000000000000722e-02,3.912750000000000000e+03,5.215000000000000000e+03,1.599802531683125380e+03,1.009649948990969159e+00,1.009086961443472319e+00
5.500000000000000722e-02,4.450000000000000000e+03,3.060000000000000000e+02,2.332829945768000016e+03,1.006132721176066891e+00,1.008827046435925912e+00
5.500000000000000722e-02,4.450000000000000000e+03,4.460000000000000000e+02,2.098429270072088457e+03,1.004279665343302819e+00,1.005446704585043705e+00
5.500000000000000722e-02,4.450000000000000000e+03,5.580000000000000000e+02,1.992338135662463628e+03,1.003453313285795234e+00,1.004153565467269082e+00
5.500000000000000722e-02,4.450000000000000000e+03,6.660000000000000000e+02,1.915328152945705597e+03,1.002920651009377995e+00,1.003366710608082135e+00
5.500000000000000722e-02,4.450000000000000000e+03,7.980000000000000000e+02,1.853335902300745602e+03,1.002471126407244784e+00,1.002749881100301055e+00
5.500000000000000722e-02,4.450000000000000000e+03,9.296999999999999318e+02,1.815450332386059245e+03,1.002156689851024796e+00,1.002347440522798783e+00
5.500000000000000722e-02,4.450000000000000000e+03,1.457000000000000000e+03,1.760662561219317240e+03,1.001505690266253357e+00,1.001584737893609134e+00
5.500000000000000722e-02,4.450000000000000000e+03,2.314000000000000000e+03,1.705177307401939288e+03,1.001127174323910518e+00,1.001145021910499366e+00
5.500000000000000722e-02,4.450000000000000000e+03,2.973000000000000000e+03,1.679677696392767302e+03,1.000997660478105677e+00,1.000999893999626966e+00
5.500000000000000722e-02,4.450000000000000000e+03,4.293000000000000000e+03,1.638161584751052260e+03,1.000867110458010689e+00,1.000843437381410350e+00
5.500000000000000722e-02,4.450000000000000000e+03,5.215000000000000000e+03,1.586617856571881475e+03,1.000817960080832236e+00,1.000770632720309861e+00
7.750000000000001332e-02,2.301000000000000000e+03,3.060000000000000000e+02,2.598538937804928537e+03,1.084006665445122586e+00,1.123732300517716443e+00
7.750000000000001332e-02,2.301000000000000000e+03,4.460000000000000000e+02,2.313258853150368395e+03,1.083914856232655044e+00,1.108380694038028746e+00
7.750000000000001332e-02,2.301000000000000000e+03,5.580000000000000000e+02,2.185823172522471850e+03,1.083631953776013512e+00,1.101671494853759148e+00
7.750000000000001332e-02,2.301000000000000000e+03,6.660000000000000000e+02,2.093157504912013337e+03,1.083094645125599387e+00,1.096524664589798137e+00
7.750000000000001332e-02,2.301000000000000000e+03,7.980000000000000000e+02,2.017944544988048392e+03,1.082074063379449447e+00,1.091811608484887008e+00
7.750000000000001332e-02,2.301000000000000000e+03,9.296999999999999318e+02,1.970938108397546330e+03,1.080726987048263421e+00,1.088195437318644876e+00
7.750000000000001332e-02,2.301000000000000000e+03,1.457000000000000000e+03,1.895075475130791801e+03,1.074037153287591195e+00,1.078047954704618894e+00
7.750000000000001332e-02,2.301000000000000000e+03,2.314000000000000000e+03,1.815355743224444950e+03,1.064847398084836527e+00,1.065833070517978598e+00
7.750000000000001332e-02,2.301000000000000000e+03,2.973000000000000000e+03,1.779075194031976025e+03,1.060105467421152747e+00,1.060235594285671823e+00
7.750000000000001332e-02,2.301000000000000000e+03,4.293000000000000000e+03,1.723039932869929771e+03,1.054253953018208012e+00,1.052700310647952442e+00
7.750000000000001332e-02,2.301000000000000000e+03,5.215000000000000000e+03,1.662468579075149137e+03,1.051747316682781541e+00,1.048614021875087454e+00
7.750000000000001332e-02,2.838250000000000000e+03,3.060000000000000000e+02,2.597847329982027986e+03,1.083810767284440590e+00,1.123433216275191882e+00
7.750000000000001332e-02,2.838250000000000000e+03,4.460000000000000000e+02,2.309765157703091973e+03,1.082646938727512387e+00,1.106706715970534827e+00
7.750000000000001332e-02,2.838250000000000000e+03,5.580000000000000000e+02,2.179017809695871165e+03,1.080855240281714646e+00,1.098241540257042459e+00
7.750000000000001332e-02,2.838250000000000000e+03,6.660000000000000000e+02,2.083094049588063626e+03,1.078608875453409111e+00,1.091252807623557919e+00
7.750000000000001332e-02,2.838250000000000000e+03,7.980000000000000000e+02,2.004260133484425751e+03,1.075509668534656793e+00,1.084407639246957489e+00
7.750000000000001332e-02,2.838250000000000000e+03,9.296999999999999318e+02,1.954218211310587776e+03,1.072329268224036181e+00,1.078964038501531109e+00
7.750000000000001332e-02,2.838250000000000000e+03,1.457000000000000000e+03,1.871587376068295498e+03,1.061401271569468729e+00,1.064686324792503580e+00
7.750000000000001332e-02,2.838250000000000000e+03,2.314000000000000000e+03,1.791174334849543357e+03,1.050872704678503133e+00,1.051635663296905721e+00
7.750000000000001332e-02,2.838250000000000000e+03,2.973000000000000000e+03,1.755874106581067963e+03,1.046310009360799098e+00,1.046408961873447119e+00
