f_spot,tempSpot,wavelength,D_lambda,epsilon_Rackham,epsilon_ourWork
3.250000000000000805e-02,1.924800000000000182e+03,6.660000000000000000e+02,5.891967134182385053e+03,1.033405466146493534e+00,1.037195462159187453e+00
3.250000000000000805e-02,1.924800000000000182e+03,7.980000000000000000e+02,5.529732697009959338e+03,1.033151583507313731e+00,1.034878417807968187e+00
3.250000000000000805e-02,1.924800000000000182e+03,9.296999999999999318e+02,5.376588414528926478e+03,1.032781117958544437e+00,1.033627726026254079e+00
3.250000000000000805e-02,1.924800000000000182e+03,1.128000000000000000e+03,5.265094173699358180e+03,1.032050287570311697e+00,1.032275880263868517e+00
3.250000000000000805e-02,1.924800000000000182e+03,1.325000000000000000e+03,5.226863318522734517e+03,1.031200124133019314e+00,1.031235953417178219e+00
3.250000000000000805e-02,1.924800000000000182e+03,1.655000000000000000e+03,5.169193661657356643e+03,1.029702299831778189e+00,1.029480860568128264e+00
3.250000000000000805e-02,1.924800000000000182e+03,2.117000000000000000e+03,5.159384715944348500e+03,1.027759043794027605e+00,1.027548202337600136e+00
3.250000000000000805e-02,1.924800000000000182e+03,2.578000000000000000e+03,5.173465089034822995e+03,1.026140079595374566e+00,1.026020595349390163e+00
3.250000000000000805e-02,2.331100000000000364e+03,4.180000000000000000e+02,6.017566591888678886e+03,1.033401589075417570e+00,1.037904185539315627e+00
3.250000000000000805e-02,2.331100000000000364e+03,5.580000000000000000e+02,6.075877431211074509e+03,1.032890373604735235e+00,1.037688040637755993e+00
3.250000000000000805e-02,2.331100000000000364e+03,6.660000000000000000e+02,5.884787851799244891e+03,1.032274439138957112e+00,1.035931653495667737e+00
3.250000000000000805e-02,2.331100000000000364e+03,7.980000000000000000e+02,5.519536420991677915e+03,1.031340707801700729e+00,1.032970205138115549e+00
3.250000000000000805e-02,2.331100000000000364e+03,9.296999999999999318e+02,5.363352353228378888e+03,1.030302478006203337e+00,1.031083145915442589e+00
3.250000000000000805e-02,2.331100000000000364e+03,1.128000000000000000e+03,5.247873240501466171e+03,1.028698201501317744e+00,1.028899539140737396e+00
3.250000000000000805e-02,2.331100000000000364e+03,1.325000000000000000e+03,5.206474397753013363e+03,1.027182220183890493e+00,1.027213313667904471e+00
3.250000000000000805e-02,2.331100000000000364e+03,1.655000000000000000e+03,5.145602079028255503e+03,1.024967724947999148e+00,1.024782432848671432e+00
3.250000000000000805e-02,2.331100000000000364e+03,2.117000000000000000e+03,5.133520281317083573e+03,1.022567566494081870e+00,1.022397015758395922e+00
3.250000000000000805e-02,2.331100000000000364e+03,2.578000000000000000e+03,5.146723874181690917e+03,1.020811816884081402e+00,1.020717179416009479e+00
3.250000000000000805e-02,2.737400000000000091e+03,4.180000000000000000e+02,6.007584534152842934e+03,1.031890695609765096e+00,1.036182489676691576e+00
3.250000000000000805e-02,2.737400000000000091e+03,5.580000000000000000e+02,6.056247269908166345e+03,1.029976887198479574e+00,1.034335441140738610e+00
3.250000000000000805e-02,2.737400000000000091e+03,6.660000000000000000e+02,5.860168202213245422e+03,1.028393715637120120e+00,1.031597720829546150e+00
3.250000000000000805e-02,2.737400000000000091e+03,7.980000000000000000e+02,5.492398926638997182e+03,1.026519431753595946e+00,1.027891477330140191e+00
3.250000000000000805e-02,2.737400000000000091e+03,9.296999999999999318e+02,5.333996291916331757e+03,1.024804043147864885e+00,1.025439559953559510e+00
3.250000000000000805e-02,2.737400000000000091e+03,1.128000000000000000e+03,5.216398093469520973e+03,1.022571110615751122e+00,1.022728512747489216e+00
3.250000000000000805e-02,2.737400000000000091e+03,1.325000000000000000e+03,5.173827865783131529e+03,1.020748718497310081e+00,1.020772303932214520e+00
3.250000000000000805e-02,2.737400000000000091e+03,1.655000000000000000e+03,5.112910551149707317e+03,1.018407426245051983e+00,1.018271687758323107e+00
3.250000000000000805e-02,2.737400000000000091e+03,2.117000000000000000e+03,5.101600190120736443e+03,1.016161154466797445e+00,1.016039778581277364e+00
3.250000000000000805e-02,2.737400000000000091e+03,2.578000000000000000e+03,5.115822407280145853e+03,1.014654927170185905e+00,1.014588687018391333e+00
3.250000000000000805e-02,3.143699999999999818e+03,4.180000000000000000e+02,5.962128769741892029e+03,1.025002931469847889e+00,1.028342322489741223e+00
3.250000000000000805e-02,3.143699999999999818e+03,5.580000000000000000e+02,5.999029300088332093e+03,1.021470965316582546e+00,1.024563288284821017e+00
3.250000000000000805e-02,3.143699999999999818e+03,6.660000000000000000e+02,5.802484156583797812e+03,1.019288186050978151e+00,1.021443280215180938e+00
3.250000000000000805e-02,3.143699999999999818e+03,7.980000000000000000e+02,5.439634418628602361e+03,1.017138521564560971e+00,1.018016705156118418e+00
3.250000000000000805e-02,3.143699999999999818e+03,9.296999999999999318e+02,5.284000269004885013e+03,1.015436231157535119e+00,1.015828023512966638e+00
3.250000000000000805e-02,3.143699999999999818e+03,1.128000000000000000e+03,5.169705611882346602e+03,1.013480802982314577e+00,1.013573971358110892e+00
3.250000000000000805e-02,3.143699999999999818e+03,1.325000000000000000e+03,5.129669223522648281e+03,1.012046431571756333e+00,1.012060008090897689e+00
3.250000000000000805e-02,3.143699999999999818e+03,1.655000000000000000e+03,5.072826346209535586e+03,1.010364469229766193e+00,1.010288639627801688e+00
3.250000000000000805e-02,3.143699999999999818e+03,2.117000000000000000e+03,5.065336385006280580e+03,1.008883688327500749e+00,1.008817443010889603e+00
3.250000000000000805e-02,3.143699999999999818e+03,2.578000000000000000e+03,5.082165064506205454e+03,1.007949333732012676e+00,1.007913639197156375e+00
3.250000000000000805e-02,3.550000000000000000e+03,4.180000000000000000e+02,5.824767946058240341e+03,1.004113691335775327e+00,1.004650457737872538e+00
3.250000000000000805e-02,3.550000000000000000e+03,5.580000000000000000e+02,5.876131767218795176e+03,1.003132001684887253e+00,1.003573842476138234e+00
3.250000000000000805e-02,3.550000000000000000e+03,6.660000000000000000e+02,5.697366007563209678e+03,1.002648223700557395e+00,1.002938752835488279e+00
3.250000000000000805e-02,3.550000000000000000e+03,7.980000000000000000e+02,5.355900475818797531e+03,1.002233387268159470e+00,1.002346065181298318e+00
3.250000000000000805e-02,3.550000000000000000e+03,9.296999999999999318e+02,5.212005177733791243e+03,1.001938716933603812e+00,1.001987253727706140e+00
3.250000000000000805e-02,3.550000000000000000e+03,1.128000000000000000e+03,5.108843214096547854e+03,1.001630138557392691e+00,1.001641272117299142e+00
3.250000000000000805e-02,3.550000000000000000e+03,1.325000000000000000e+03,5.075752765628660200e+03,1.001420955760232268e+00,1.001422540364479641e+00
3.250000000000000805e-02,3.550000000000000000e+03,1.655000000000000000e+03,5.027104370323609146e+03,1.001191428504107472e+00,1.001182790212435281e+00
3.250000000000000805e-02,3.550000000000000000e+03,2.117000000000000000e+03,5.026055086762237806e+03,1.001001551117803867e+00,1.000994140501306084e+00
3.250000000000000805e-02,3.550000000000000000e+03,2.578000000000000000e+03,5.046714375994909460e+03,1.000886883016505857e+00,1.000882928463455057e+00
5.500000000000000722e-02,1.924800000000000182e+03,4.180000000000000000e+02,6.180502107787311616e+03,1.058186137893462719e+00,1.066007148978415975e+00
5.500000000000000722e-02,1.924800000000000182e+03,5.580000000000000000e+02,6.244833607009559273e+03,1.058080668042657324e+00,1.066543758186855984e+00
5.500000000000000722e-02,1.924800000000000182e+03,6.660000000000000000e+02,6.046523220515465255e+03,1.057870694850947091e+00,1.064402822238258661e+00
5.500000000000000722e-02,1.924800000000000182e+03,7.980000000000000000e+02,5.665909953089131704e+03,1.057420544220126546e+00,1.060363719003240446e+00
5.500000000000000722e-02,1.924800000000000182e+03,9.296999999999999318e+02,5.504271084156187499e+03,1.056763974931555605e+00,1.058174211136245546e+00
5.500000000000000722e-02,1.924800000000000182e+03,1.128000000000000000e+03,5.385081724978091188e+03,1.055469747600405128e+00,1.055800674129033778e+00
5.500000000000000722e-02,1.924800000000000182e+03,1.325000000000000000e+03,5.342086747841312899e+03,1.053965877666594553e+00,1.053969003001288041e+00
5.500000000000000722e-02,1.924800000000000182e+03,1.655000000000000000e+03,5.276656471952412176e+03,1.051320745683229418e+00,1.050882826457359753e+00
5.500000000000000722e-02,1.924800000000000182e+03,2.117000000000000000e+03,5.259465533503093866e+03,1.047897324525436380e+00,1.047480397712207578e+00
5.500000000000000722e-02,1.924800000000000182e+03,2.578000000000000000e+03,5.268130522482872038e+03,1.045052369525104385e+00,1.044794991757561631e+00
5.500000000000000722e-02,2.331100000000000364e+03,4.180000000000000000e+02,6.178366602385132865e+03,1.057863819330751465e+00,1.065638819029537387e+00
5.500000000000000722e-02,2.331100000000000364e+03,5.580000000000000000e+02,6.237240352086281746e+03,1.056957570875035168e+00,1.065246920007908660e+00
5.500000000000000722e-02,2.331100000000000364e+03,6.660000000000000000e+02,6.033777790959149570e+03,1.055866555127488171e+00,1.062159173996844341e+00
5.500000000000000722e-02,2.331100000000000364e+03,7.980000000000000000e+02,5.647853119860268635e+03,1.054214433862326050e+00,1.056984418768237788e+00
5.500000000000000722e-02,2.331100000000000364e+03,9.296999999999999318e+02,5.480871665048292925e+03,1.052379977239292552e+00,1.053675765933062225e+00
5.500000000000000722e-02,2.331100000000000364e+03,1.128000000000000000e+03,5.354702962353408111e+03,1.049550658937020708e+00,1.049844605178478218e+00
5.500000000000000722e-02,2.331100000000000364e+03,1.325000000000000000e+03,5.306184431349114675e+03,1.046882945145062527e+00,1.046885642040515485e+00
5.500000000000000722e-02,2.331100000000000364e+03,1.655000000000000000e+03,5.235229075667646612e+03,1.042996278629497287e+00,1.042632272430977558e+00
5.500000000000000722e-02,2.331100000000000364e+03,2.117000000000000000e+03,5.214186685623789344e+03,1.038797425710030309e+00,1.038462617239564345e+00
5.500000000000000722e-02,2.331100000000000364e+03,2.578000000000000000e+03,5.221426779366433948e+03,1.035734872309205246e+00,1.035532533909157893e+00
5.500000000000000722e-02,2.737400000000000091e+03,4.180000000000000000e+02,6.160640239956993355e+03,1.055187304396076664e+00,1.062581392829492932e+00
5.500000000000000722e-02,2.737400000000000091e+03,5.580000000000000000e+02,6.202435564564457309e+03,1.051805242897712267e+00,1.059302673736117750e+00
5.500000000000000722e-02,2.737400000000000091e+03,6.660000000000000000e+02,5.990242224299447116e+03,1.049014388421488420e+00,1.054495368148368861e+00
5.500000000000000722e-02,2.737400000000000091e+03,7.980000000000000000e+02,5.600030590185100664e+03,1.045718410381152541e+00,1.048034527958402906e+00
5.500000000000000722e-02,2.737400000000000091e+03,9.296999999999999318e+02,5.429272814769680735e+03,1.042709481511784553e+00,1.043756092309742201e+00
5.500000000000000722e-02,2.737400000000000091e+03,1.128000000000000000e+03,5.299550699695343610e+03,1.038803615369202182e+00,1.039031436675568854e+00
5.500000000000000722e-02,2.737400000000000091e+03,1.325000000000000000e+03,5.249119411860569926e+03,1.035624950427065150e+00,1.035626977676651572e+00
5.500000000000000722e-02,2.737400000000000091e+03,1.655000000000000000e+03,5.178272163006147821e+03,1.031553129580081274e+00,1.031288907237098540e+00
5.500000000000000722e-02,2.737400000000000091e+03,2.117000000000000000e+03,5.158755858920339051e+03,1.027659109736409393e+00,1.027422958545922693e+00
5.500000000000000722e-02,2.737400000000000091e+03,2.578000000000000000e+03,5.167887534420212432e+03,1.025054845396539349e+00,1.024914434235361327e+00
5.500000000000000722e-02,3.143699999999999818e+03,4.180000000000000000e+02,6.080459366620605579e+03,1.043057974821530287e+00,1.048751871748960118e+00
5.500000000000000722e-02,3.143699999999999818e+03,5.580000000000000000e+02,6.101916289103614872e+03,1.036883738632393692e+00,1.042135169753322987e+00
5.500000000000000722e-02,3.143699999999999818e+03,6.660000000000000000e+02,5.889268828839777598e+03,1.033083319080304596e+00,1.036720464591628588e+00
5.500000000000000722e-02,3.143699999999999818e+03,7.980000000000000000e+02,5.508017524177510495e+03,1.029351916189034100e+00,1.030814466630830317e+00
5.500000000000000722e-02,3.143699999999999818e+03,9.296999999999999318e+02,5.342330280248442250e+03,1.026405033326859506e+00,1.027041736044474574e+00
5.500000000000000722e-02,3.143699999999999818e+03,1.128000000000000000e+03,5.218607696738541563e+03,1.023028589268067057e+00,1.023161728200872034e+00
5.500000000000000722e-02,3.143699999999999818e+03,1.325000000000000000e+03,5.172746065031153194e+03,1.020557716826138162e+00,1.020558869648230171e+00
5.500000000000000722e-02,3.143699999999999818e+03,1.655000000000000000e+03,5.109139581140231712e+03,1.017666636217080312e+00,1.017520672860327213e+00
5.500000000000000722e-02,3.143699999999999818e+03,2.117000000000000000e+03,5.096376270683155781e+03,1.015126968667682261e+00,1.014999377579457462e+00
5.500000000000000722e-02,3.143699999999999818e+03,2.578000000000000000e+03,5.110091958298035024e+03,1.013527163812354193e+00,1.013452203331914658e+00
5.500000000000000722e-02,3.550000000000000000e+03,4.180000000000000000e+02,5.843426954046826722e+03,1.006981514426594115e+00,1.007868745760720497e+00
5.500000000000000722e-02,3.550000000000000000e+03,5.580000000000000000e+02,5.890582883140593367e+03,1.005311828227858140e+00,1.006041922244977682e+00
5.500000000000000722e-02,3.550000000000000000e+03,6.660000000000000000e+02,5.708895377459221891e+03,1.004489840949322144e+00,1.004968331389707092e+00
5.500000000000000722e-02,3.550000000000000000e+03,7.980000000000000000e+02,5.364573156979801752e+03,1.003785431454557342e+00,1.003969140119966852e+00
5.500000000000000722e-02,3.550000000000000000e+03,9.296999999999999318e+02,5.219159830422315281e+03,1.003285315092561802e+00,1.003362707234424667e+00
5.500000000000000722e-02,3.550000000000000000e+03,1.128000000000000000e+03,5.114638319184461579e+03,1.002761812884745085e+00,1.002777462090069349e+00
5.500000000000000722e-02,3.550000000000000000e+03,1.325000000000000000e+03,5.080743528856679404e+03,1.002407062283558803e+00,1.002407194862233064e+00
5.500000000000000722e-02,3.550000000000000000e+03,1.655000000000000000e+03,5.031215298060942587e+03,1.002017928080282116e+00,1.002001510055755329e+00
5.500000000000000722e-02,3.550000000000000000e+03,2.117000000000000000e+03,5.029508824133888083e+03,1.001696108711374489e+00,1.001681990278551426e+00
5.500000000000000722e-02,3.550000000000000000e+03,2.578000000000000000e+03,5.049793426426974293e+03,1.001501801050749485e+00,1.001493577052563033e+00
7.750000000000001332e-02,1.924800000000000182e+03,4.180000000000000000e+02,6.349958221361640426e+03,1.083988778105290152e+00,1.095234778927886898e+00
7.750000000000001332e-02,1.924800000000000182e+03,5.580000000000000000e+02,6.417414910464325658e+03,1.083832832339921559e+00,1.096018604686020970e+00
7.750000000000001332e-02,1.924800000000000182e+03,6.660000000000000000e+02,6.208372761414837441e+03,1.083522410907870270e+00,1.092894089339780272e+00
7.750000000000001332e-02,1.924800000000000182e+03,7.980000000000000000e+02,5.808395993946224735e+03,1.082857098547444163e+00,1.087029696655585687e+00
7.750000000000001332e-02,1.924800000000000182e+03,9.296999999999999318e+02,5.637757801934651070e+03,1.081887153911121224e+00,1.083836501405520458e+00
7.750000000000001332e-02,1.924800000000000182e+03,1.128000000000000000e+03,5.510367921694237339e+03,1.079976763340923851e+00,1.080364321944890849e+00
7.750000000000001332e-02,1.924800000000000182e+03,1.325000000000000000e+03,5.462246654320823836e+03,1.077759520667371351e+00,1.077675996693240545e+00
7.750000000000001332e-02,1.924800000000000182e+03,1.655000000000000000e+03,5.388491187717003413e+03,1.073866410434550556e+00,1.073155487719930745e+00
7.750000000000001332e-02,1.924800000000000182e+03,2.117000000000000000e+03,5.363310471684812001e+03,1.068840571501455727e+00,1.068162259101749889e+00
7.750000000000001332e-02,1.924800000000000182e+03,2.578000000000000000e+03,5.366083774263619489e+03,1.064674875582816371e+00,1.064221440371567962e+00
7.750000000000001332e-02,2.331100000000000364e+03,4.180000000000000000e+02,6.346793132249395057e+03,1.083512247158484154e+00,1.094688867355984696e+00
7.750000000000001332e-02,2.331100000000000364e+03,5.580000000000000000e+02,6.406161570109314198e+03,1.082173096213197683e+00,1.094096667182206772e+00
7.750000000000001332e-02,2.331100000000000364e+03,6.660000000000000000e+02,6.189514357994862621e+03,1.080562265228936392e+00,1.089574340603014946e+00
7.750000000000001332e-02,2.331100000000000364e+03,7.980000000000000000e+02,5.781745293379270151e+03,1.078125789024091397e+00,1.082042071331287936e+00
7.750000000000001332e-02,2.331100000000000364e+03,9.296999999999999318e+02,5.603283089569365984e+03,1.075424355854759817e+00,1.077208875148832012e+00
7.750000000000001332e-02,2.331100000000000364e+03,1.128000000000000000e+03,5.465709325570555848e+03,1.071265996399093146e+00,1.071608544725329626e+00
7.750000000000001332e-02,2.331100000000000364e+03,1.325000000000000000e+03,5.409566740857018885e+03,1.067354142945360795e+00,1.067282493462676785e+00
7.750000000000001332e-02,2.331100000000000364e+03,1.655000000000000000e+03,5.327875960573269367e+03,1.061670410032314438e+00,1.061083543759631098e+00
7.750000000000001332e-02,2.331100000000000364e+03,2.117000000000000000e+03,5.297272949391751354e+03,1.055550783803670178e+00,1.055010160342887859e+00
7.750000000000001332e-02,2.331100000000000364e+03,2.578000000000000000e+03,5.298142032865161127e+03,1.051100715429656773e+00,1.050746984710028809e+00
7.750000000000001332e-02,2.737400000000000091e+03,4.180000000000000000e+02,6.320557753195732403e+03,1.079560128060173207e+00,1.090163814028662692e+00
7.750000000000001332e-02,2.737400000000000091e+03,5.580000000000000000e+02,6.354734901783731402e+03,1.074578850407853725e+00,1.085313600160944691e+00
7.750000000000001332e-02,2.737400000000000091e+03,6.660000000000000000e+02,6.125362389062472175e+03,1.070478926100032036e+00,1.078281315786357331e+00
7.750000000000001332e-02,2.737400000000000091e+03,7.980000000000000000e+02,5.711523070166868820e+03,1.065649233138742158e+00,1.068900122663081431e+00
7.750000000000001332e-02,2.737400000000000091e+03,9.296999999999999318e+02,5.527715938064004149e+03,1.061251736177724947e+00,1.062681390998901465e+00
7.750000000000001332e-02,2.737400000000000091e+03,1.128000000000000000e+03,5.385195137893483661e+03,1.055559789211836241e+00,1.055822909897893291e+00
7.750000000000001332e-02,2.737400000000000091e+03,1.325000000000000000e+03,5.326469769724951220e+03,1.050941202894976279e+00,1.050887845462645132e+00
7.750000000000001332e-02,2.737400000000000091e+03,1.655000000000000000e+03,5.245213096793155273e+03,1.045042642914505215e+00,1.044620659659813322e+00
7.750000000000001332e-02,2.737400000000000091e+03,2.117000000000000000e+03,5.217097862072583666e+03,1.039420243702101176e+00,1.039042410042648301e+00
7.750000000000001332e-02,2.737400000000000091e+03,2.578000000000000000e+03,5.220893877556087318e+03,1.035670163691902124e+00,1.035426846865115991e+00
7.750000000000001332e-02,3.143699999999999818e+03,4.180000000000000000e+02,6.202714896687222790e+03,1.061760488800596258e+00,1.069838389766477160e+00
7.750000000000001332e-02,3.143699999999999818e+03,5.580000000000000000e+02,6.207621470411761948e+03,1.052768758152595963e+00,1.060188365150822376e+00
7.750000000000001332e-02,3.143699999999999818e+03,6.660000000000000000e+02,5.978127980617365210e+03,1.047256984203363661e+00,1.052362831036671276e+00
7.750000000000001332e-02,3.143699999999999818e+03,7.980000000000000000e+02,5.577866962778399284e+03,1.041862182698295891e+00,1.043886649404357270e+00
7.750000000000001332e-02,3.143699999999999818e+03,9.296999999999999318e+02,5.401783154109773932e+03,1.037613394525292554e+00,1.038471314445706506e+00
7.750000000000001332e-02,3.143699999999999818e+03,1.128000000000000000e+03,5.268327211839118718e+03,1.032757981739575337e+00,1.032909750652800884e+00
