f_spot,tempSpot,wavelength,D_lambda,epsilon_Rackham,epsilon_ourWork
3.250000000000000805e-02,2.301000000000000000e+03,1.128000000000000000e+03,1.826986931940610702e+03,1.031413473968285643e+00,1.033449158390836731e+00
3.250000000000000805e-02,2.301000000000000000e+03,1.589000000000000000e+03,1.765420511445347984e+03,1.029130410058742173e+00,1.029899749820542221e+00
3.250000000000000805e-02,2.301000000000000000e+03,1.984000000000000000e+03,1.751231328124935771e+03,1.027409322959719651e+00,1.027938556260188152e+00
3.250000000000000805e-02,2.301000000000000000e+03,2.380000000000000000e+03,1.742119636211847364e+03,1.025991151568194537e+00,1.026400532352305772e+00
3.250000000000000805e-02,2.301000000000000000e+03,2.578000000000000000e+03,1.736505991437709099e+03,1.025386880515827492e+00,1.025637081495290204e+00
3.250000000000000805e-02,2.838250000000000000e+03,3.618000000000000114e+02,1.983382165972269377e+03,1.033395710402757572e+00,1.038981900947301806e+00
3.250000000000000805e-02,2.838250000000000000e+03,4.460000000000000000e+02,2.141831422658002793e+03,1.033071347795780914e+00,1.041980698504722858e+00
3.250000000000000805e-02,2.838250000000000000e+03,5.580000000000000000e+02,2.035250052441539538e+03,1.032386546074109290e+00,1.038840982846447769e+00
3.250000000000000805e-02,2.838250000000000000e+03,6.660000000000000000e+02,1.964655630059319947e+03,1.031526041942317118e+00,1.036376378754662930e+00
3.250000000000000805e-02,2.838250000000000000e+03,7.980000000000000000e+02,1.898661811278956520e+03,1.030335313563027100e+00,1.033745537203552889e+00
3.250000000000000805e-02,2.838250000000000000e+03,9.296999999999999318e+02,1.857517219527649104e+03,1.029109114509431322e+00,1.031648160806318382e+00
3.250000000000000805e-02,2.838250000000000000e+03,1.128000000000000000e+03,1.819319762328075512e+03,1.027347410655876203e+00,1.029112165145407376e+00
3.250000000000000805e-02,2.838250000000000000e+03,1.589000000000000000e+03,1.756437711019853623e+03,1.024028064095919177e+00,1.024659421042822149e+00
3.250000000000000805e-02,2.838250000000000000e+03,1.984000000000000000e+03,1.741831883303013228e+03,1.021998781911640508e+00,1.022421265891565234e+00
3.250000000000000805e-02,2.838250000000000000e+03,2.380000000000000000e+03,1.732652214055718787e+03,1.020501474218111104e+00,1.020822633487573183e+00
3.250000000000000805e-02,2.838250000000000000e+03,2.578000000000000000e+03,1.727121590748947938e+03,1.019899290283411419e+00,1.020094348339480650e+00
3.250000000000000805e-02,3.375500000000000000e+03,3.618000000000000114e+02,1.979740052268086401e+03,1.031769578676984267e+00,1.037074003273943834e+00
3.250000000000000805e-02,3.375500000000000000e+03,4.460000000000000000e+02,2.134858999214617143e+03,1.030420216948824796e+00,1.038588680546188137e+00
3.250000000000000805e-02,3.375500000000000000e+03,5.580000000000000000e+02,2.026041186475979657e+03,1.028488636106207998e+00,1.034140554336895779e+00
3.250000000000000805e-02,3.375500000000000000e+03,6.660000000000000000e+02,1.954002308427238404e+03,1.026674912064938550e+00,1.030756640248921663e+00
3.250000000000000805e-02,3.375500000000000000e+03,7.980000000000000000e+02,1.887033314186825692e+03,1.024659141100983550e+00,1.027414284896288610e+00
3.250000000000000805e-02,3.375500000000000000e+03,9.296999999999999318e+02,1.845361664251421416e+03,1.022911679747951608e+00,1.024897076018265185e+00
3.250000000000000805e-02,3.375500000000000000e+03,1.128000000000000000e+03,1.806887456672678809e+03,1.020749876946683177e+00,1.022079736181736420e+00
3.250000000000000805e-02,3.375500000000000000e+03,1.589000000000000000e+03,1.744666574442499495e+03,1.017339884380010107e+00,1.017792450517938319e+00
3.250000000000000805e-02,3.375500000000000000e+03,1.984000000000000000e+03,1.730588186898418599e+03,1.015525200915478043e+00,1.015821435895637892e+00
3.250000000000000805e-02,3.375500000000000000e+03,2.380000000000000000e+03,1.721920123177955702e+03,1.014277360639304293e+00,1.014499632723893319e+00
3.250000000000000805e-02,3.375500000000000000e+03,2.578000000000000000e+03,1.716681191938906977e+03,1.013793517934918231e+00,1.013927908247723941e+00
3.250000000000000805e-02,3.912750000000000000e+03,3.618000000000000114e+02,1.963400105943535664e+03,1.024463567952252241e+00,1.028514428228387123e+00
3.250000000000000805e-02,3.912750000000000000e+03,4.460000000000000000e+02,2.112513165286711228e+03,1.021898885735623264e+00,1.027717644012428488e+00
3.250000000000000805e-02,3.912750000000000000e+03,5.580000000000000000e+02,2.004005997269242471e+03,1.019137771814109028e+00,1.022893259398726551e+00
3.250000000000000805e-02,3.912750000000000000e+03,6.660000000000000000e+02,1.932904383879607849e+03,1.017046947837289883e+00,1.019627264541866030e+00
3.250000000000000805e-02,3.912750000000000000e+03,7.980000000000000000e+02,1.867408680586435366e+03,1.015063884708549802e+00,1.016729455569051366e+00
3.250000000000000805e-02,3.912750000000000000e+03,9.296999999999999318e+02,1.827014170424190524e+03,1.013544983264296873e+00,1.014707044904000988e+00
3.250000000000000805e-02,3.912750000000000000e+03,1.128000000000000000e+03,1.790139710435068082e+03,1.011853590290602956e+00,1.012606245183189646e+00
3.250000000000000805e-02,3.912750000000000000e+03,1.589000000000000000e+03,1.730860657590649225e+03,1.009492647941381938e+00,1.009738442863907570e+00
3.250000000000000805e-02,3.912750000000000000e+03,1.984000000000000000e+03,1.718131036810177648e+03,1.008351132111598103e+00,1.008509332308195949e+00
3.250000000000000805e-02,3.912750000000000000e+03,2.380000000000000000e+03,1.710413428413715110e+03,1.007602691516392923e+00,1.007720260408617952e+00
3.250000000000000805e-02,3.912750000000000000e+03,2.578000000000000000e+03,1.705612528504318789e+03,1.007319540055197082e+00,1.007390394575395254e+00
3.250000000000000805e-02,4.450000000000000000e+03,3.618000000000000114e+02,1.915803945578331650e+03,1.003083307588537254e+00,1.003581487909348313e+00
3.250000000000000805e-02,4.450000000000000000e+03,4.460000000000000000e+02,2.062073523151686459e+03,1.002524473379629244e+00,1.003179235906080713e+00
3.250000000000000805e-02,4.450000000000000000e+03,5.580000000000000000e+02,1.963914497224772504e+03,1.002037715494791703e+00,1.002429585532204515e+00
3.250000000000000805e-02,4.450000000000000000e+03,6.660000000000000000e+02,1.899450866070129223e+03,1.001723779640599554e+00,1.001980184252815542e+00
3.250000000000000805e-02,4.450000000000000000e+03,7.980000000000000000e+02,1.839653058068879773e+03,1.001458736399810645e+00,1.001617627470237970e+00
3.250000000000000805e-02,4.450000000000000000e+03,9.296999999999999318e+02,1.803020337107885780e+03,1.001273284243203499e+00,1.001381088217713211e+00
3.250000000000000805e-02,4.450000000000000000e+03,1.128000000000000000e+03,1.769886270833853587e+03,1.001081817974058374e+00,1.001149731869127812e+00
3.250000000000000805e-02,4.450000000000000000e+03,1.589000000000000000e+03,1.715638475651260023e+03,1.000836748000648813e+00,1.000858223522701040e+00
3.250000000000000805e-02,4.450000000000000000e+03,1.984000000000000000e+03,1.704894492337127758e+03,1.000726090668311974e+00,1.000739739452596977e+00
3.250000000000000805e-02,4.450000000000000000e+03,2.380000000000000000e+03,1.698440169064618885e+03,1.000655930974723606e+00,1.000666003333238852e+00
3.250000000000000805e-02,4.450000000000000000e+03,2.578000000000000000e+03,1.694176494626997737e+03,1.000629843797222085e+00,1.000635899936361151e+00
5.500000000000000722e-02,2.301000000000000000e+03,3.618000000000000114e+02,2.038509824311640614e+03,1.058187880021008498e+00,1.067860167697338714e+00
