f_spot,tempSpot,wavelength,D_lambda,epsilon_Rackham,epsilon_ourWork
1.000000000000000194e-02,2.801900000000000091e+03,1.984000000000000000e+03,2.481847254352964683e+03,1.002986461161042397e+00,1.003010383309031139e+00
1.000000000000000194e-02,2.801900000000000091e+03,2.380000000000000000e+03,2.460092774084321263e+03,1.002669684473921352e+00,1.002663027555338759e+00
1.000000000000000194e-02,2.801900000000000091e+03,2.578000000000000000e+03,2.449325662281398763e+03,1.002548795678311233e+00,1.002530639995076189e+00
1.000000000000000194e-02,3.150000000000000000e+03,5.302999999999999545e+02,2.760632090788029018e+03,1.001261560460711131e+00,1.001449721526638692e+00
1.000000000000000194e-02,3.150000000000000000e+03,6.660000000000000000e+02,2.742152356806304397e+03,1.001018741330699457e+00,1.001162736964813060e+00
1.000000000000000194e-02,3.150000000000000000e+03,7.320000000000000000e+02,2.607355618706841597e+03,1.000932057831943389e+00,1.000999218683376046e+00
1.000000000000000194e-02,3.150000000000000000e+03,9.296999999999999318e+02,2.530000656911446185e+03,1.000745281344328719e+00,1.000770406594861495e+00
1.000000000000000194e-02,3.150000000000000000e+03,9.956000000000000227e+02,2.508698953210708623e+03,1.000699655191508164e+00,1.000716215362528416e+00
1.000000000000000194e-02,3.150000000000000000e+03,1.128000000000000000e+03,2.476964197902775595e+03,1.000624635194341971e+00,1.000629805103639525e+00
1.000000000000000194e-02,3.150000000000000000e+03,1.325000000000000000e+03,2.468010201355785739e+03,1.000542138533139003e+00,1.000544294379830834e+00
1.000000000000000194e-02,3.150000000000000000e+03,1.589000000000000000e+03,2.482794114775921571e+03,1.000465873079792400e+00,1.000470923991088057e+00
1.000000000000000194e-02,3.150000000000000000e+03,1.984000000000000000e+03,2.475378305946685032e+03,1.000392892332376826e+00,1.000396031273784514e+00
1.000000000000000194e-02,3.150000000000000000e+03,2.380000000000000000e+03,2.454406788017226972e+03,1.000346445115839256e+00,1.000345583243998915e+00
1.000000000000000194e-02,3.150000000000000000e+03,2.578000000000000000e+03,2.443941472784038979e+03,1.000329183351473583e+00,1.000326843649915975e+00
3.250000000000000805e-02,1.757599999999999909e+03,5.302999999999999545e+02,2.863111273750273995e+03,1.033558833223313878e+00,1.038625174779637117e+00
